,loss,learning_rate,epoch,step,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
123,0.1462,0.00013512064343163539,1.62,123,,,,,,,,,
124,0.1452,0.0001345844504021448,1.63,124,,,,,,,,,
125,0.1296,0.00013404825737265417,1.65,125,,,,,,,,,
126,0.1421,0.00013351206434316355,1.66,126,,,,,,,,,
127,0.1358,0.00013297587131367293,1.67,127,,,,,,,,,
128,0.1332,0.0001324396782841823,1.69,128,,,,,,,,,
129,0.1412,0.00013190348525469168,1.7,129,,,,,,,,,
130,0.1324,0.0001313672922252011,1.71,130,,,,,,,,,
131,0.1348,0.00013083109919571046,1.73,131,,,,,,,,,
132,0.1387,0.00013029490616621984,1.74,132,,,,,,,,,
133,0.1304,0.00012975871313672922,1.75,133,,,,,,,,,
134,0.1385,0.0001292225201072386,1.77,134,,,,,,,,,
135,0.1425,0.000128686327077748,1.78,135,,,,,,,,,
136,0.1362,0.00012815013404825738,1.79,136,,,,,,,,,
137,0.1251,0.00012761394101876676,1.81,137,,,,,,,,,
138,0.1426,0.00012707774798927614,1.82,138,,,,,,,,,
139,0.1239,0.00012654155495978552,1.83,139,,,,,,,,,
140,0.1236,0.0001260053619302949,1.85,140,,,,,,,,,
141,0.1271,0.0001254691689008043,1.86,141,,,,,,,,,
142,0.1345,0.00012493297587131368,1.87,142,,,,,,,,,
143,0.1269,0.00012439678284182306,1.88,143,,,,,,,,,
144,0.1341,0.00012386058981233243,1.9,144,,,,,,,,,
145,0.1251,0.0001233243967828418,1.91,145,,,,,,,,,
146,0.1174,0.00012278820375335122,1.92,146,,,,,,,,,
147,0.1301,0.0001222520107238606,1.94,147,,,,,,,,,
148,0.1195,0.00012171581769436997,1.95,148,,,,,,,,,
149,0.1225,0.00012117962466487935,1.96,149,,,,,,,,,
150,0.1179,0.00012064343163538874,1.98,150,,,,,,,,,
151,0.1205,0.00012010723860589812,1.99,151,,,,,,,,,
152,,,1.99,151,0.19251181185245514,384.879,26.33,3.292,,,,,
153,0.1067,0.0001195710455764075,2.0,152,,,,,,,,,
154,0.09,0.00011903485254691689,2.02,153,,,,,,,,,
155,0.0883,0.00011849865951742627,2.03,154,,,,,,,,,
156,0.0861,0.00011796246648793565,2.04,155,,,,,,,,,
157,0.089,0.00011742627345844504,2.06,156,,,,,,,,,
158,0.0876,0.00011689008042895442,2.07,157,,,,,,,,,
159,0.0869,0.00011635388739946382,2.08,158,,,,,,,,,
160,0.0872,0.0001158176943699732,2.1,159,,,,,,,,,
161,0.0863,0.00011528150134048259,2.11,160,,,,,,,,,
162,0.0869,0.00011474530831099197,2.12,161,,,,,,,,,
163,0.0882,0.00011420911528150135,2.14,162,,,,,,,,,
164,0.085,0.00011367292225201074,2.15,163,,,,,,,,,
165,0.089,0.00011313672922252012,2.16,164,,,,,,,,,
166,0.0885,0.00011260053619302951,2.17,165,,,,,,,,,
167,0.0896,0.00011206434316353889,2.19,166,,,,,,,,,
168,0.0877,0.00011152815013404827,2.2,167,,,,,,,,,
169,0.0874,0.00011099195710455766,2.21,168,,,,,,,,,
170,0.0862,0.00011045576407506704,2.23,169,,,,,,,,,
171,0.0875,0.00010991957104557641,2.24,170,,,,,,,,,
172,0.0853,0.0001093833780160858,2.25,171,,,,,,,,,
173,0.0866,0.00010884718498659518,2.27,172,,,,,,,,,
174,0.0884,0.00010831099195710456,2.28,173,,,,,,,,,
175,0.0866,0.00010777479892761395,2.29,174,,,,,,,,,
176,0.0887,0.00010723860589812333,2.31,175,,,,,,,,,
177,0.0867,0.00010670241286863272,2.32,176,,,,,,,,,
178,0.0865,0.0001061662198391421,2.33,177,,,,,,,,,
179,0.0865,0.00010563002680965148,2.35,178,,,,,,,,,
180,0.0873,0.00010509383378016087,2.36,179,,,,,,,,,
181,0.0866,0.00010455764075067025,2.37,180,,,,,,,,,
182,0.0872,0.00010402144772117963,2.39,181,,,,,,,,,
183,0.0853,0.00010348525469168902,2.4,182,,,,,,,,,
184,0.0861,0.0001029490616621984,2.41,183,,,,,,,,,
185,0.0866,0.00010241286863270778,2.43,184,,,,,,,,,
186,0.0861,0.00010187667560321717,2.44,185,,,,,,,,,
187,0.0853,0.00010134048257372655,2.45,186,,,,,,,,,
188,0.0841,0.00010080428954423592,2.46,187,,,,,,,,,
189,0.0866,0.00010026809651474532,2.48,188,,,,,,,,,
190,0.0863,9.97319034852547e-05,2.49,189,,,,,,,,,
191,0.084,9.919571045576409e-05,2.5,190,,,,,,,,,
192,0.0861,9.865951742627346e-05,2.52,191,,,,,,,,,
193,0.0852,9.812332439678284e-05,2.53,192,,,,,,,,,
194,0.0875,9.758713136729223e-05,2.54,193,,,,,,,,,
195,0.0846,9.705093833780161e-05,2.56,194,,,,,,,,,
196,0.084,9.651474530831099e-05,2.57,195,,,,,,,,,
197,0.0834,9.597855227882038e-05,2.58,196,,,,,,,,,
198,0.0843,9.544235924932976e-05,2.6,197,,,,,,,,,
199,0.0844,9.490616621983914e-05,2.61,198,,,,,,,,,
200,0.0842,9.436997319034853e-05,2.62,199,,,,,,,,,
201,0.0829,9.383378016085791e-05,2.64,200,,,,,,,,,
202,0.0844,9.329758713136729e-05,2.65,201,,,,,,,,,
203,0.0848,9.276139410187668e-05,2.66,202,,,,,,,,,
204,0.0857,9.222520107238606e-05,2.68,203,,,,,,,,,
205,0.0862,9.168900804289545e-05,2.69,204,,,,,,,,,
206,0.0876,9.115281501340484e-05,2.7,205,,,,,,,,,
207,0.0871,9.061662198391422e-05,2.71,206,,,,,,,,,
208,0.0845,9.00804289544236e-05,2.73,207,,,,,,,,,
209,0.0858,8.954423592493299e-05,2.74,208,,,,,,,,,
210,0.0846,8.900804289544236e-05,2.75,209,,,,,,,,,
211,0.0836,8.847184986595176e-05,2.77,210,,,,,,,,,
212,0.0854,8.793565683646113e-05,2.78,211,,,,,,,,,
213,0.0869,8.739946380697051e-05,2.79,212,,,,,,,,,
214,0.0831,8.68632707774799e-05,2.81,213,,,,,,,,,
215,0.082,8.632707774798928e-05,2.82,214,,,,,,,,,
216,0.0848,8.579088471849866e-05,2.83,215,,,,,,,,,
217,0.0827,8.525469168900805e-05,2.85,216,,,,,,,,,
218,0.0851,8.471849865951743e-05,2.86,217,,,,,,,,,
219,0.0842,8.418230563002681e-05,2.87,218,,,,,,,,,
220,0.0847,8.36461126005362e-05,2.89,219,,,,,,,,,
221,0.0824,8.310991957104558e-05,2.9,220,,,,,,,,,
222,0.0819,8.257372654155497e-05,2.91,221,,,,,,,,,
223,0.0813,8.203753351206435e-05,2.93,222,,,,,,,,,
224,0.0846,8.150134048257373e-05,2.94,223,,,,,,,,,
225,0.0833,8.096514745308312e-05,2.95,224,,,,,,,,,
226,0.0831,8.04289544235925e-05,2.97,225,,,,,,,,,
227,0.0846,7.989276139410187e-05,2.98,226,,,,,,,,,
228,0.0802,7.935656836461127e-05,2.99,227,,,,,,,,,
229,,,2.99,227,0.1910284161567688,384.8182,26.335,3.292,,,,,
230,0.0747,7.882037533512064e-05,3.0,228,,,,,,,,,
231,0.0626,7.828418230563002e-05,3.02,229,,,,,,,,,
232,0.0627,7.774798927613941e-05,3.03,230,,,,,,,,,
233,0.0619,7.721179624664879e-05,3.04,231,,,,,,,,,
234,0.0621,7.667560321715817e-05,3.06,232,,,,,,,,,
235,0.0616,7.613941018766756e-05,3.07,233,,,,,,,,,
236,0.0616,7.560321715817694e-05,3.08,234,,,,,,,,,
237,0.0622,7.506702412868633e-05,3.1,235,,,,,,,,,
238,0.0615,7.453083109919572e-05,3.11,236,,,,,,,,,
239,0.0618,7.39946380697051e-05,3.12,237,,,,,,,,,
240,0.0627,7.345844504021448e-05,3.14,238,,,,,,,,,
241,0.0631,7.292225201072387e-05,3.15,239,,,,,,,,,
242,0.0625,7.238605898123325e-05,3.16,240,,,,,,,,,
243,0.0619,7.184986595174264e-05,3.18,241,,,,,,,,,
244,0.0618,7.131367292225202e-05,3.19,242,,,,,,,,,
245,0.0611,7.07774798927614e-05,3.2,243,,,,,,,,,
246,0.0622,7.024128686327079e-05,3.22,244,,,,,,,,,
247,0.0611,6.970509383378017e-05,3.23,245,,,,,,,,,
248,0.0613,6.916890080428954e-05,3.24,246,,,,,,,,,
249,0.0631,6.863270777479894e-05,3.26,247,,,,,,,,,
250,0.0619,6.809651474530831e-05,3.27,248,,,,,,,,,
251,0.063,6.756032171581769e-05,3.28,249,,,,,,,,,
252,0.0618,6.702412868632708e-05,3.29,250,,,,,,,,,
253,0.0622,6.648793565683646e-05,3.31,251,,,,,,,,,
254,0.0606,6.595174262734584e-05,3.32,252,,,,,,,,,
255,0.0622,6.541554959785523e-05,3.33,253,,,,,,,,,
256,0.0627,6.487935656836461e-05,3.35,254,,,,,,,,,
257,0.0622,6.4343163538874e-05,3.36,255,,,,,,,,,
258,0.0619,6.380697050938338e-05,3.37,256,,,,,,,,,
259,0.0633,6.327077747989276e-05,3.39,257,,,,,,,,,
260,0.0606,6.273458445040215e-05,3.4,258,,,,,,,,,
261,0.0626,6.219839142091153e-05,3.41,259,,,,,,,,,
262,0.0629,6.16621983914209e-05,3.43,260,,,,,,,,,
263,0.0624,6.11260053619303e-05,3.44,261,,,,,,,,,
264,0.0629,6.0589812332439676e-05,3.45,262,,,,,,,,,
265,0.0618,6.005361930294906e-05,3.47,263,,,,,,,,,
266,0.0608,5.9517426273458446e-05,3.48,264,,,,,,,,,
267,0.0625,5.8981233243967824e-05,3.49,265,,,,,,,,,
268,0.0622,5.844504021447721e-05,3.51,266,,,,,,,,,
269,0.0618,5.79088471849866e-05,3.52,267,,,,,,,,,
270,0.0628,5.7372654155495985e-05,3.53,268,,,,,,,,,
271,0.061,5.683646112600537e-05,3.55,269,,,,,,,,,
272,0.0615,5.6300268096514755e-05,3.56,270,,,,,,,,,
273,0.0612,5.5764075067024133e-05,3.57,271,,,,,,,,,
274,0.0633,5.522788203753352e-05,3.58,272,,,,,,,,,
275,0.0627,5.46916890080429e-05,3.6,273,,,,,,,,,
276,0.0621,5.415549597855228e-05,3.61,274,,,,,,,,,
277,0.0617,5.3619302949061666e-05,3.62,275,,,,,,,,,
278,0.0616,5.308310991957105e-05,3.64,276,,,,,,,,,
279,0.0643,5.2546916890080436e-05,3.65,277,,,,,,,,,
280,0.0627,5.2010723860589814e-05,3.66,278,,,,,,,,,
